Observer ,Year,Month,Sunday,Site,Family,Genus,Species,Fork length
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,27.55565
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,27.55933
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,fasciatus,27.57852
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,27.58647
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,27.58844
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,altipinnis,27.5906
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,27.59365
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,forsteni,27.59595
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,27.59768
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,27.60034
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,forsteni,27.60736
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,27.60741
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,altipinnis,27.61409
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,pristipomoides,zonatus,27.62125
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,27.62756
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,27.63013
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,altipinnis,27.63843
Jessica Tran,2021,April,3,Papeete market,Scaridae,Chlorurus,frontalis,27.65554
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,lituratus,27.65936
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,27.66162
Jessica Tran,2021,April,2,Papeete market,Priacanthidae,Priacanthus,hamrur,27.67656
Jessica Tran,2021,April,3,Papeete market,Labridae,Cheilinus,trilobatus,27.69223
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,27.71113
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,27.71892
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,27.72132
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,27.72322
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,27.73933
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,27.76093
Jessica Tran,2021,April,3,Papeete market,Acanthuridae,Naso,unicornis,27.77937
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,27.78405
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,27.78696
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,27.78809
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,pristipomoides,zonatus,27.79934
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,27.80641
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,27.80649
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,27.8456
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,27.84689
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,27.84827
Jessica Tran,2021,April,2,Papeete market,Lutjanidae,lutjanus ,gibbus,27.85126
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,27.86318
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,fasciatus,27.86535
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,27.86599
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,27.86827
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,27.87438
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,27.88259
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,27.89846
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,27.90254
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,27.91693
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,27.92756
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,unicornis,27.9286
Jessica Tran,2021,April,3,Papeete market,Mugilidae,Ellochelon,vaigiensis,27.94535
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,27.94969
Jessica Tran,2021,April,2,Papeete market,Lethrinidae,Monotaxis,grandoculis,27.95185
Jessica Tran,2021,April,2,Papeete market,Labridae,Cheilinus,trilobatus,27.95416
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,27.96231
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,merra,27.96941
Jessica Tran,2021,April,3,Papeete market,Labridae,Thalassoma,purpureum,27.9729
Jessica Tran,2021,April,3,Papeete market,Kyphosidae,Kyphosus,vaigiensis,27.97551
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,27.97953
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,27.98086
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,etelis,carbunculus,27.98956
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,argenteus,27.99357
Jessica Tran,2021,April,2,Papeete market,Lutjanidae,aphareus,furca,28.0053
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.00647
Jessica Tran,2021,April,2,Papeete market,Lutjanidae,aphareus,furca,28.01232
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,28.01256
Jessica Tran,2021,April,3,Papeete market,Acanthuridae,Naso,lituratus,28.01513
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,28.01709
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,28.05886
Jessica Tran,2021,April,2,Papeete market,Lutjanidae,aphareus,furca,28.0725
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.07994
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,autre,28.08522
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.08617
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,28.0942
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.09922
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.10013
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,28.10146
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,28.1019
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Ctenochaetus,striatus,28.11872
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,28.12075
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,multifasciatus,28.13419
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,multifasciatus,28.13447
Jessica Tran,2021,April,4,Papeete market,Lethrinidae,Monotaxis,grandoculis,28.15508
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,fasciatus,28.16166
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,28.163
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.17256
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.17427
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,etelis,carbunculus,28.19457
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.21211
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,unicornis,28.21716
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.21844
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,28.22518
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,28.23063
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,altipinnis,28.23497
Jessica Tran,2021,April,4,Papeete market,Holocentridae,Myripristis,berndti,28.23497
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,oviceps,28.24847
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,argenteus,28.24957
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.25695
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,28.26612
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,28.26811
Jessica Tran,2021,April,3,Papeete market,Carangidae,Caranx,autre,28.2775
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,28.28085
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,28.28407
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.28575
Jessica Tran,2021,April,3,Papeete market,Mullidae ,Parupeneus ,multifasciatus,28.28697
Jessica Tran,2021,April,2,Papeete market,Serranidae,Cephalopholis,argus ,28.29813
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,28.2992
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,28.30355
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,unicornis,28.31029
Jessica Tran,2021,April,4,Papeete market,Siganidae,Siganus,argenteus,28.3127
Jessica Tran,2021,April,1,Papeete market,Labridae,Cheilinus,trilobatus,28.33128
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,28.33859
Jessica Tran,2021,April,2,Papeete market,Serranidae,Epinephelus,fasciatus,28.33999
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,28.36092
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,spilurus,28.37031
Jessica Tran,2021,April,4,Papeete market,Labridae,Cheilinus,trilobatus,28.37331
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,28.38182
Jessica Tran,2021,April,1,Papeete market,Holocentridae,Sargocentron,spiniferum,28.3922
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.40571
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,28.41445
Jessica Tran,2021,April,2,Papeete market,Holocentridae,Sargocentron,spiniferum,28.43137
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,28.44601
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.44602
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,altipinnis,28.44713
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.4757
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,28.49658
Jessica Tran,2021,April,4,Papeete market,Serranidae,Epinephelus,fasciatus,28.50027
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.50231
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,oviceps,28.50688
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,multifasciatus,28.53135
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,cyclostomus,28.53593
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,pristipomoides,zonatus,28.53626
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,28.53806
Jessica Tran,2021,April,2,Papeete market,Carangidae,Carangoides,ferdau,28.53946
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,28.54585
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,28.55194
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,28.56297
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,28.5676
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,28.57318
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Parupeneus ,cyclostomus,28.5798
Jessica Tran,2021,April,4,Papeete market,Priacanthidae,Heteropriacanthus,cruentatus,28.58782
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,28.60967
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.61427
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,psittacus,28.61553
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,28.61581
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,rubroviolaceus,28.64343
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,28.66695
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,28.68653
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,28.68657
Jessica Tran,2021,April,4,Papeete market,Holocentridae,Myripristis,berndti,28.69839
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,28.72787
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.75031
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.7514
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.75353
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.76423
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,28.78585
Jessica Tran,2021,April,3,Papeete market,Kyphosidae,Kyphosus,vaigiensis,28.78919
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,28.81924
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,multifasciatus,28.83441
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,28.85399
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,28.86242
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,28.89267
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,28.91346
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,28.92199
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,28.9251
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,lituratus,28.92632
Jessica Tran,2021,April,1,Papeete market,Siganidae,Siganus,argenteus,28.93204
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,28.95638
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,lituratus,28.96775
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.00925
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,29.01086
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.02298
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,29.02489
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,29.0349
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.04461
Jessica Tran,2021,April,3,Papeete market,Acanthuridae,Naso,unicornis,29.06704
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,pristipomoides,argyrogrammicus,29.0874
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,29.10494
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.11809
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.13824
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,29.16048
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,29.20079
Jessica Tran,2021,April,4,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,29.21065
Jessica Tran,2021,April,4,Papeete market,Acanthuridae,Naso,unicornis,29.23339
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,29.23511
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.24071
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,altipinnis,29.24264
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.26045
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,forsteni,29.26047
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,29.271
Jessica Tran,2021,April,4,Papeete market,Labridae,Epibulus,insidiator,29.29288
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.31292
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,29.33145
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,29.34574
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,29.35133
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,rubroviolaceus,29.37011
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.37737
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,29.38887
Jessica Tran,2021,April,2,Papeete market,Serranidae,Cephalopholis,argus ,29.39304
Jessica Tran,2021,April,2,Papeete market,Serranidae,Variola,louti,29.39707
Jessica Tran,2021,April,2,Papeete market,Serranidae,Cephalopholis,argus ,29.40076
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.40167
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.4074
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,29.41583
Jessica Tran,2021,April,3,Papeete market,Scaridae,Scarus,psittacus,29.42767
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,29.44647
Jessica Tran,2021,April,2,Papeete market,Mullidae ,Parupeneus ,cyclostomus,29.50402
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,29.51381
Jessica Tran,2021,April,1,Papeete market,Acanthuridae,Naso,unicornis,29.52025
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.56238
Jessica Tran,2021,April,2,Papeete market,Scaridae,Scarus,altipinnis,29.57274
Jessica Tran,2021,April,3,Papeete market,Labridae,Epibulus,insidiator,29.57504
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,29.57769
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,pristipomoides,zonatus,29.59356
Jessica Tran,2021,April,3,Papeete market,Labridae,Epibulus,insidiator,29.59469
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,29.59488
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,29.60843
Jessica Tran,2021,April,2,Papeete market,Serranidae,Cephalopholis,argus ,29.63963
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.64197
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,29.64307
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,29.65406
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.68475
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.6903
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,29.69257
Jessica Tran,2021,April,1,Papeete market,Mullidae ,Mulloidichthys,vanicolensis,29.69707
Jessica Tran,2021,April,4,Papeete market,Scaridae,Scarus,oviceps,29.69878
Jessica Tran,2021,April,4,Papeete market,Scaridae,Chlorurus,spilurus,29.70071
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,29.70303
Jessica Tran,2021,April,1,Papeete market,Serranidae,Variola,louti,29.71234
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.71478
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,29.71854
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,29.7249
Jessica Tran,2021,April,4,Papeete market,Scaridae,Calotomus ,carolinus,29.73109
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.73928
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,29.74295
Jessica Tran,2021,April,4,Papeete market,Labridae,Epibulus,insidiator,29.7537
Jessica Tran,2021,April,3,Papeete market,Scaridae,Calotomus ,carolinus,29.78948
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,29.79024
Jessica Tran,2021,April,4,Papeete market,Labridae,Epibulus,insidiator,29.79602
Jessica Tran,2021,April,2,Papeete market,Scaridae,Chlorurus,frontalis,29.81559
Jessica Tran,2021,April,1,Papeete market,Scaridae,Calotomus ,carolinus,29.83088
Jessica Tran,2021,April,1,Papeete market,Scaridae,Chlorurus,spilurus,29.83305
Jessica Tran,2021,April,1,Papeete market,Scaridae,Scarus,psittacus,29.83848
Jessica Tran,2021,April,2,Papeete market,Serranidae,Cephalopholis,argus ,29.84206
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,29.89106
Jessica Tran,2021,April,4,Papeete market,Lutjanidae,lutjanus,fulvus,29.89227
Jessica Tran,2021,April,1,Papeete market,Mullidae ,Parupeneus ,cyclostomus,29.89326
Jessica Tran,2021,April,2,Papeete market,Acanthuridae,Naso,unicornis,29.89927
Jessica Tran,2021,April,4,Papeete market,Serranidae,Cephalopholis,argus,29.90319
Jessica Tran,2021,April,2,Papeete market,Lethrinidae,Monotaxis,grandoculis,29.96147
Jessica Tran,2021,April,2,Papeete market,Scaridae,Calotomus ,carolinus,29.96445
Jessica Tran,2021,April,3,Papeete market,Serranidae,Cephalopholis,argus,29.96666
